metric_type;metric_id;metric_name;metric_unit;metric_description;metric_id_parent;flag_name;flag_name_proper;flag_direction;flag_type;flag_e_s_g_plus;flag_tier;frameworks;active
flag;84fc8c76-65b3-409b-ab1d-e990b870ef4e;HIGH_CO2_EMISSIONS_PR._CAPITA_NEGATIVE_SOVEREIGN_E_TIER_3;;;735a4c95-dd01-4e80-9661-9c1ba4e660e0;HIGH CO2 EMISSIONS PR. CAPITA;High CO2 Emissions pr. Capita;NEGATIVE;SOVEREIGN;E;TIER_3;flags;1
flag;ecac0a15-695f-4090-a4c7-9152c3b57636;HIGH_CORRUPTION_OR_FINANCIAL_CRIME_NEGATIVE_SOVEREIGN_G_TIER_3;;;7e98f1f4-8e66-4fde-bfd3-e951de0d47e6;HIGH CORRUPTION OR FINANCIAL CRIME;High Corruption or Financial Crime;NEGATIVE;SOVEREIGN;G;TIER_3;flags;1
flag;9f980a69-3891-4a21-b657-546472085338;HIGH_GENDER_WAGE_GAP_(SOVEREIGN)_NEGATIVE_SOVEREIGN_S_TIER_3;;;2cc79b9c-0ece-4af1-9028-1adfb3f6c87e;HIGH GENDER WAGE GAP (SOVEREIGN);High Gender Wage Gap (Sovereign);NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;b5a29c16-6ad6-4009-91ba-69973689fcd5;HIGH_GLOBAL_SDG_RANK_POSITIVE_SOVEREIGN_G_TIER_3;;;3f68add1-6279-4c79-9b3b-fdda9152c254;HIGH GLOBAL SDG RANK;High Global SDG Rank;POSITIVE;SOVEREIGN;G;TIER_3;flags;1
flag;16229c50-10cb-497a-95c4-d30020ebe70c;HIGH_GOVERNMENT_EFFECTIVENESS_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH GOVERNMENT EFFECTIVENESS;High Government Effectiveness;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;f98971d9-7a40-49c4-9ff7-49dba1b1e2ca;HIGH_GOVT_REVENUE_(EXCL._GRANTS)_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH GOVT REVENUE (EXCL. GRANTS);High Govt Revenue (excl. Grants);POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;d5053aaf-d77f-4402-a806-f11e6557feb4;HIGH_INEQUALITY_(ADJUSTED_GINI)_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;HIGH INEQUALITY (ADJUSTED GINI);High Inequality (Adjusted Gini);NEGATIVE;SOVEREIGN;S;TIER_3;flags;0
flag;667d80c5-e60c-44e5-b00a-67deb6bc5f44;HIGH_INEQUALITY_(PALMA_RATIO)_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;HIGH INEQUALITY (PALMA RATIO);High Inequality (Palma Ratio);NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;4101ee67-424f-4ef3-a07b-7d85095486f8;HIGH_INTERNET_ACCESS_&_CONNECTIVITY_POSITIVE_SOVEREIGN_S_TIER_3;;;e8d877c0-ebda-4bcd-92ae-4d0e8a8e5f23;HIGH INTERNET ACCESS & CONNECTIVITY;High Internet Access & Connectivity;POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;64a7e886-15ce-4654-98fe-7a27191534e2;HIGH_LIFE_EXPECTANCY_POSITIVE_SOVEREIGN_S_TIER_3;;;ac4639cc-bc71-43c0-b95a-8eae62aca122;HIGH LIFE EXPECTANCY;High Life Expectancy;POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;d1cbb662-6def-480e-8bd2-87ca74ce76ed;HIGH_MOBILE_BROADBAND_SUBSCRIPTIONS_POSITIVE_SOVEREIGN_S_TIER_4;;;4101ee67-424f-4ef3-a07b-7d85095486f8;HIGH MOBILE BROADBAND SUBSCRIPTIONS;High Mobile Broadband Subscriptions;POSITIVE;SOVEREIGN;S;TIER_4;flags;1
flag;3f68add1-6279-4c79-9b3b-fdda9152c254;HIGH_OVERALL_SDG_PROGRESS_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH OVERALL SDG PROGRESS;High Overall SDG Progress;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;cfadb6e4-fa7c-4b2b-b939-c587fff28776;HIGH_PERCENT_POPULATION_USING_INTERNET_POSITIVE_SOVEREIGN_S_TIER_4;;;4101ee67-424f-4ef3-a07b-7d85095486f8;HIGH PERCENT POPULATION USING INTERNET;High Percent Population Using Internet;POSITIVE;SOVEREIGN;S;TIER_4;flags;1
flag;94f62b52-a650-4712-8d87-c01d0d6f30bd;HIGH_PERCENTAGE_OF_SMOKERS_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;HIGH PERCENTAGE OF SMOKERS;High Percentage of Smokers;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;3588dd56-09be-4b00-bcb9-f52275a8d7ab;HIGH_POLITICAL_FREEDOM_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH POLITICAL FREEDOM;High Political Freedom;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;dc2bab7e-33b1-4c41-9600-ab39be379235;HIGH_POLITICAL_STABILITY_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH POLITICAL STABILITY;High Political Stability;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;154b1bd8-24a4-4849-8767-e59682529662;HIGH_PRESS_FREEDOM_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH PRESS FREEDOM;High Press Freedom;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;b3331ebd-559a-4868-adc1-12460459311a;HIGH_PREVALENCE_OF_OBESITY_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;HIGH PREVALENCE OF OBESITY;High Prevalence of Obesity;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;5ca8866b-18dc-4978-a8bb-aee4bc0f9234;HIGH_PREVALENCE_OF_UNDERNOURISHMENT_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;HIGH PREVALENCE OF UNDERNOURISHMENT;High Prevalence of Undernourishment;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;10a84902-ff9c-467a-952a-21ec8f429eb5;HIGH_PROTECTION_KEY_BIODIVERSITY_FRESHWATER_SITES_POSITIVE_SOVEREIGN_E_TIER_3;;;7f29077b-d175-4132-9e44-d4ced5ea5759;HIGH PROTECTION KEY BIODIVERSITY FRESHWATER SITES;High Protection Key Biodiversity Freshwater Sites;POSITIVE;SOVEREIGN;E;TIER_3;flags;1
flag;6a85aaf0-aee3-4725-bff3-c81023ca870d;HIGH_PROTECTION_KEY_BIODIVERSITY_MARINE_SITES_POSITIVE_SOVEREIGN_E_TIER_3;;;7f29077b-d175-4132-9e44-d4ced5ea5759;HIGH PROTECTION KEY BIODIVERSITY MARINE SITES;High Protection Key Biodiversity Marine Sites;POSITIVE;SOVEREIGN;E;TIER_3;flags;1
flag;5f0bb2fa-b409-4191-8cf1-000857457dae;HIGH_PROTECTION_KEY_BIODIVERSITY_TERRESTRIAL_SITES_POSITIVE_SOVEREIGN_E_TIER_3;;;7f29077b-d175-4132-9e44-d4ced5ea5759;HIGH PROTECTION KEY BIODIVERSITY TERRESTRIAL SITES;High Protection Key Biodiversity Terrestrial Sites;POSITIVE;SOVEREIGN;E;TIER_3;flags;1
flag;dd17da52-f98b-40f1-99f8-a30e7d6a7161;HIGH_REGULATORY_QUALITY_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH REGULATORY QUALITY;High Regulatory Quality;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;3f2bea91-51a4-4c63-bddd-aceef6c06719;HIGH_RULE_OF_LAW_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;HIGH RULE OF LAW;High Rule of Law;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;a4c6d953-2215-4162-afe4-64382ff00009;HIGH_SHARE_RENEWABLE_ENERGY_POSITIVE_SOVEREIGN_E_TIER_2;;;8477048d-a80e-4431-9436-4da22b6b3f87;HIGH SHARE RENEWABLE ENERGY;High Share Renewable Energy;POSITIVE;SOVEREIGN;E;TIER_2;flags;1
flag;f75f9120-c8f7-460d-9f1b-d56c9e83fa05;HIGH_SUBJECTIVE_WELL-BEING_POSITIVE_SOVEREIGN_S_TIER_3;;;ac4639cc-bc71-43c0-b95a-8eae62aca122;HIGH SUBJECTIVE WELL-BEING;High Subjective Well-Being;POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;fc6cdf67-5dbd-4d3f-88b0-4050da295fd2;HIGH_TRADE_&_TRANSPORT_INFRASTRUCTURE_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;HIGH TRADE & TRANSPORT INFRASTRUCTURE;High Trade & Transport Infrastructure;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
flag;76beea33-c310-43be-bff3-540872798ae4;HIGH_UNEMPLOYMENT_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;HIGH UNEMPLOYMENT;High Unemployment;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;3f526e18-5609-4e5d-8a43-11c815317766;HIGH_UNIVERSAL_HEALTH_COVERAGE_POSITIVE_SOVEREIGN_S_TIER_3;;;ac4639cc-bc71-43c0-b95a-8eae62aca122;HIGH UNIVERSAL HEALTH COVERAGE;High Universal Health Coverage;POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;bacb00a8-276e-4ab7-b740-56dab2e0a6ed;HIGH_WATER_SCARCITY_NEGATIVE_SOVEREIGN_E_TIER_3;;;fa834f2b-5eda-4de3-b0c8-6ae69166cc3b;HIGH WATER SCARCITY;High Water Scarcity;NEGATIVE;SOVEREIGN;E;TIER_3;flags;1
flag;4fda2038-9f4e-4de5-995a-3a280265a20e;LOW_%_OVEREXPLOITED_FISH_STOCKS_POSITIVE_SOVEREIGN_E_TIER_4;;;0b4f4a18-0294-4c8e-b131-a765f61997e2;LOW % OVEREXPLOITED FISH STOCKS;Low % Overexploited Fish Stocks;POSITIVE;SOVEREIGN;E;TIER_4;flags;1
flag;012afe4d-1354-4896-8edb-97f45241c331;LOW_%_TRAWLING_POSITIVE_SOVEREIGN_E_TIER_4;;;0b4f4a18-0294-4c8e-b131-a765f61997e2;LOW % TRAWLING;Low % Trawling;POSITIVE;SOVEREIGN;E;TIER_4;flags;1
flag;21df9954-c942-4ea6-bc18-0bd0bb0a75e2;LOW_ACCESS_TO_FINANCIAL_SERVICES_NEGATIVE_SOVEREIGN_S_TIER_3;;;f4e34b84-a042-4e2a-8f03-0f9c0c1104d4;LOW ACCESS TO FINANCIAL SERVICES;Low Access to Financial Services;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;b08eebd2-5cd3-4d04-bc34-34b23995ab05;LOW_ACCESS_TO_SAFE_WATER_NEGATIVE_SOVEREIGN_S_TIER_3;;;f4e34b84-a042-4e2a-8f03-0f9c0c1104d4;LOW ACCESS TO SAFE WATER;Low Access to Safe Water;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;5078677e-4b14-4a95-9125-6275c2747b49;LOW_ACCESS_TO_SANITATION_NEGATIVE_SOVEREIGN_S_TIER_3;;;f4e34b84-a042-4e2a-8f03-0f9c0c1104d4;LOW ACCESS TO SANITATION;Low Access to Sanitation;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;abca37c2-b923-4579-b647-d8afce2d6f08;LOW_CARBON_EMISSIONS_POSITIVE_SOVEREIGN_E_TIER_2;;;8477048d-a80e-4431-9436-4da22b6b3f87;LOW CARBON EMISSIONS;Low Carbon Emissions;POSITIVE;SOVEREIGN;E;TIER_2;flags;1
flag;dab2d5f6-7367-4116-ab53-d664d18f0d3a;LOW_CO2_EMISSIONS_IN_IMPORTS_PR._CAPITA_POSITIVE_SOVEREIGN_E_TIER_3;;;abca37c2-b923-4579-b647-d8afce2d6f08;LOW CO2 EMISSIONS IN IMPORTS PR. CAPITA;Low CO2 Emissions in Imports pr. Capita;POSITIVE;SOVEREIGN;E;TIER_3;flags;1
flag;f28fd8f2-9f83-4abb-90a1-205c98eb9617;LOW_CO2_EMISSIONS_PR._CAPITA_POSITIVE_SOVEREIGN_E_TIER_3;;;abca37c2-b923-4579-b647-d8afce2d6f08;LOW CO2 EMISSIONS PR. CAPITA;Low CO2 Emissions pr. Capita;POSITIVE;SOVEREIGN;E;TIER_3;flags;1
flag;f7a70e99-45eb-4483-b779-3266a17ed4a5;LOW_CORRUPTION_OR_FINANCIAL_CRIME_POSITIVE_SOVEREIGN_G_TIER_3;;;768dffea-72ee-449e-8be2-44f30a8d1240;LOW CORRUPTION OR FINANCIAL CRIME;Low Corruption or Financial Crime;POSITIVE;SOVEREIGN;G;TIER_3;flags;1
flag;2170305e-2b84-4432-a9a3-139c524ef322;LOW_GENDER_WAGE_GAP_(SOVEREIGN)_POSITIVE_SOVEREIGN_S_TIER_3;;;8d5922b9-171d-405e-9621-b71fa0c5ab82;LOW GENDER WAGE GAP (SOVEREIGN);Low Gender Wage Gap (Sovereign);POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;035049f2-efe0-460e-9506-4bcb5386ee92;LOW_GLOBAL_SDG_RANK_NEGATIVE_SOVEREIGN_G_TIER_3;;;df0b05d1-fef5-478f-93aa-6dc017f65441;LOW GLOBAL SDG RANK;Low Global SDG Rank;NEGATIVE;SOVEREIGN;G;TIER_3;flags;1
flag;2fc70dfe-6fdb-4c24-867f-fa13f601158b;LOW_GOVERNMENT_EFFECTIVENESS_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;LOW GOVERNMENT EFFECTIVENESS;Low Government Effectiveness;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;53d70d24-06b5-4d76-bab2-788553b71fc4;LOW_INEQUALITY_(ADJUSTED_GINI)_POSITIVE_SOVEREIGN_S_TIER_3;;;ac4639cc-bc71-43c0-b95a-8eae62aca122;LOW INEQUALITY (ADJUSTED GINI);Low Inequality (Adjusted Gini);POSITIVE;SOVEREIGN;S;TIER_3;flags;0
flag;63e2b003-7d57-421c-8527-65b6c2d4e2cf;LOW_INEQUALITY_(PALMA_RATIO)_POSITIVE_SOVEREIGN_S_TIER_3;;;ac4639cc-bc71-43c0-b95a-8eae62aca122;LOW INEQUALITY (PALMA RATIO);Low Inequality (Palma Ratio);POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;de7125ef-ea9f-4751-957a-fe8ce9887ad3;LOW_INTERNET_ACCESS_&_CONNECTIVITY_NEGATIVE_SOVEREIGN_S_TIER_3;;;f4e34b84-a042-4e2a-8f03-0f9c0c1104d4;LOW INTERNET ACCESS & CONNECTIVITY;Low Internet Access & Connectivity;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;6e98dd1a-aa5b-4d2d-be70-427c3e03e294;LOW_LIFE_EXPECTANCY_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;LOW LIFE EXPECTANCY;Low Life Expectancy;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;f5c2b8f1-c719-4082-b54f-0b58d585b1d8;LOW_MOBILE_BROADBAND_SUBSCRIPTIONS_NEGATIVE_SOVEREIGN_S_TIER_4;;;de7125ef-ea9f-4751-957a-fe8ce9887ad3;LOW MOBILE BROADBAND SUBSCRIPTIONS;Low Mobile Broadband Subscriptions;NEGATIVE;SOVEREIGN;S;TIER_4;flags;1
flag;df0b05d1-fef5-478f-93aa-6dc017f65441;LOW_OVERALL_SDG_PROGRESS_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;LOW OVERALL SDG PROGRESS;Low Overall SDG Progress;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;1768db42-b6a4-4fb9-86c8-4026cd53465b;LOW_PERCENT_POPULATION_USING_INTERNET_NEGATIVE_SOVEREIGN_S_TIER_4;;;de7125ef-ea9f-4751-957a-fe8ce9887ad3;LOW PERCENT POPULATION USING INTERNET;Low Percent Population Using Internet;NEGATIVE;SOVEREIGN;S;TIER_4;flags;1
flag;2146c061-4f49-4f57-b1ba-8b3c520c9e99;LOW_POLITICAL_FREEDOM_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;LOW POLITICAL FREEDOM;Low Political Freedom;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;540c936a-5fce-4daa-9e0d-fbe258970fb8;LOW_POLITICAL_STABILITY_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;LOW POLITICAL STABILITY;Low Political Stability;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;b190f5a5-cde5-41ca-b1df-d72fd0fe17d5;LOW_POVERTY_HEADCOUNT_POSITIVE_SOVEREIGN_S_TIER_3;;;ac4639cc-bc71-43c0-b95a-8eae62aca122;LOW POVERTY HEADCOUNT;Low Poverty Headcount;POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;a4584c09-e7f8-4b0d-88f2-deaa3415e6ca;LOW_PRESS_FREEDOM_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;LOW PRESS FREEDOM;Low Press Freedom;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;ae9e6b7e-39d6-45f3-8a11-a40d34d7d4ea;LOW_PROTECTION_KEY_BIODIVERSITY_FRESHWATER_SITES_NEGATIVE_SOVEREIGN_E_TIER_3;;;fa834f2b-5eda-4de3-b0c8-6ae69166cc3b;LOW PROTECTION KEY BIODIVERSITY FRESHWATER SITES;Low Protection Key Biodiversity Freshwater Sites;NEGATIVE;SOVEREIGN;E;TIER_3;flags;1
flag;a2f7e463-3592-40b3-b484-c2f38f6680d7;LOW_PROTECTION_KEY_BIODIVERSITY_MARINE_SITES_NEGATIVE_SOVEREIGN_E_TIER_3;;;fa834f2b-5eda-4de3-b0c8-6ae69166cc3b;LOW PROTECTION KEY BIODIVERSITY MARINE SITES;Low Protection Key Biodiversity Marine Sites;NEGATIVE;SOVEREIGN;E;TIER_3;flags;1
flag;99063232-0d91-4f63-a357-3f72b716250f;LOW_PROTECTION_KEY_BIODIVERSITY_TERRESTRIAL_SITES_NEGATIVE_SOVEREIGN_E_TIER_3;;;fa834f2b-5eda-4de3-b0c8-6ae69166cc3b;LOW PROTECTION KEY BIODIVERSITY TERRESTRIAL SITES;Low Protection Key Biodiversity Terrestrial Sites;NEGATIVE;SOVEREIGN;E;TIER_3;flags;1
flag;8f048747-ad86-418e-a923-0dd665d4b5f1;LOW_REGULATORY_QUALITY_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;LOW REGULATORY QUALITY;Low Regulatory Quality;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;4bba7066-6928-4580-b390-48090b873764;LOW_RULE_OF_LAW_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;LOW RULE OF LAW;Low Rule of Law;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;795f7cda-fb6d-4fd4-9c52-a6940df3323b;LOW_SHARE_RENEWABLE_ENERGY_NEGATIVE_SOVEREIGN_E_TIER_2;;;ab8b8843-2be5-4bc7-bf0b-0c00d1766e7b;LOW SHARE RENEWABLE ENERGY;Low Share Renewable Energy;NEGATIVE;SOVEREIGN;E;TIER_2;flags;1
flag;6a4b5f18-ebf2-405d-a05e-94b2c9fbd4aa;LOW_SUBJECTIVE_WELL-BEING_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;LOW SUBJECTIVE WELL-BEING;Low Subjective Well-Being;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;f998bcfa-cc0f-4769-be6d-41735d554728;LOW_TRADE_&_TRANSPORT_INFRASTRUCTURE_NEGATIVE_SOVEREIGN_S_TIER_2;;;8b6f4a7d-49b0-4290-8111-bc7762301f6e;LOW TRADE & TRANSPORT INFRASTRUCTURE;Low Trade & Transport Infrastructure;NEGATIVE;SOVEREIGN;S;TIER_2;flags;1
flag;f2ae0a1e-7b63-4dd0-90f9-906bacc0d1de;LOW_UNEMPLOYMENT_POSITIVE_SOVEREIGN_S_TIER_3;;;ac4639cc-bc71-43c0-b95a-8eae62aca122;LOW UNEMPLOYMENT;Low Unemployment;POSITIVE;SOVEREIGN;S;TIER_3;flags;1
flag;cca44356-4fe8-48bd-b97b-4e2a02bca6a4;LOW_UNIVERSAL_HEALTH_COVERAGE_NEGATIVE_SOVEREIGN_S_TIER_3;;;d26e2691-5df3-44f9-8810-ab7e86f65740;LOW UNIVERSAL HEALTH COVERAGE;Low Universal Health Coverage;NEGATIVE;SOVEREIGN;S;TIER_3;flags;1
flag;b7e9e0f4-c7b6-40e3-a252-d845f0fd7c01;LOW_WATER_SCARCITY_POSITIVE_SOVEREIGN_E_TIER_3;;;7f29077b-d175-4132-9e44-d4ced5ea5759;LOW WATER SCARCITY;Low Water Scarcity;POSITIVE;SOVEREIGN;E;TIER_3;flags;1
flag;ca0e199a-d063-4748-a1fb-c08c330f7a8b;OVEREXPLOITED_FISH_STOCKS_NEGATIVE_SOVEREIGN_E_TIER_4;;;82921759-3fdc-49b1-8899-d7a45f777f4a;OVEREXPLOITED FISH STOCKS;Overexploited Fish Stocks;NEGATIVE;SOVEREIGN;E;TIER_4;flags;1
flag;b4e5b06b-1c94-427f-91bd-73735c60ab68;POOR_AIR_QUALITY_NEGATIVE_SOVEREIGN_E_TIER_3;;;fa834f2b-5eda-4de3-b0c8-6ae69166cc3b;POOR AIR QUALITY;Poor Air Quality;NEGATIVE;SOVEREIGN;E;TIER_3;flags;1
flag;2cc79b9c-0ece-4af1-9028-1adfb3f6c87e;POOR_DIVERSITY_&_INCLUSION_PERFORMANCE_NEGATIVE_SOVEREIGN_S_TIER_2;;;8b6f4a7d-49b0-4290-8111-bc7762301f6e;POOR DIVERSITY & INCLUSION PERFORMANCE;Poor Diversity & Inclusion Performance;NEGATIVE;SOVEREIGN;S;TIER_2;flags;1
flag;1d0b522c-9824-4c31-83cb-dd1ec5299358;POOR_OCEAN_HEALTH_NEGATIVE_SOVEREIGN_E_TIER_4;;;82921759-3fdc-49b1-8899-d7a45f777f4a;POOR OCEAN HEALTH;Poor Ocean Health;NEGATIVE;SOVEREIGN;E;TIER_4;flags;1
flag;f54679c6-9064-4b19-b205-fd795a0e7940;SANCTIONS_NEGATIVE_SOVEREIGN_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;SANCTIONS;Sanctions;NEGATIVE;SOVEREIGN;G;TIER_2;flags;1
flag;d41cad07-065e-443e-b81c-dba70ee35e17;SDG_1_ACHIEVED_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;SDG 1 ACHIEVED;SDG 1 Achieved;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
flag;f3627216-cae3-45f2-9185-dc26e4e10308;SDG_10_ACHIEVED_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;SDG 10 ACHIEVED;SDG 10 Achieved;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
flag;ef18d9d6-66c9-451d-91bc-0d9cf3af7c49;SDG_12_ACHIEVED_POSITIVE_SOVEREIGN_E_TIER_2;;;8477048d-a80e-4431-9436-4da22b6b3f87;SDG 12 ACHIEVED;SDG 12 Achieved;POSITIVE;SOVEREIGN;E;TIER_2;flags;1
flag;a953606b-2b6c-4c26-99ce-7b4d203fd911;SDG_13_ACHIEVED_POSITIVE_SOVEREIGN_E_TIER_2;;;8477048d-a80e-4431-9436-4da22b6b3f87;SDG 13 ACHIEVED;SDG 13 Achieved;POSITIVE;SOVEREIGN;E;TIER_2;flags;1
flag;cf385d24-c8eb-4373-bb75-a4c95a3f858f;SDG_15_ACHIEVED_POSITIVE_SOVEREIGN_E_TIER_2;;;f744e0f5-7e3c-4d0c-a12e-b9f12f13fc91;SDG 15 ACHIEVED;SDG 15 Achieved;POSITIVE;SOVEREIGN;E;TIER_2;flags;1
flag;8971b49e-329d-4c7a-9dca-64eeb6c14624;SDG_16_ACHIEVED_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;SDG 16 ACHIEVED;SDG 16 Achieved;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;befbd431-a7b4-4f35-bfc3-7c7967ad6232;SDG_17_ACHIEVED_POSITIVE_SOVEREIGN_G_TIER_2;;;952374c3-f7fe-4646-9af7-66097f7632cd;SDG 17 ACHIEVED;SDG 17 Achieved;POSITIVE;SOVEREIGN;G;TIER_2;flags;1
flag;90172262-0af6-40fc-a994-390dbb459049;SDG_3_ACHIEVED_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;SDG 3 ACHIEVED;SDG 3 Achieved;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
flag;6568449f-2156-417d-9141-12c432a9d9a6;SDG_4_ACHIEVED_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;SDG 4 ACHIEVED;SDG 4 Achieved;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
flag;00aaf9dc-b072-40d4-865c-a4ffe2b2d283;SDG_5_ACHIEVED_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;SDG 5 ACHIEVED;SDG 5 Achieved;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
flag;33fe85aa-eb45-4e7e-a888-6e1e5788ef37;SDG_6_ACHIEVED_POSITIVE_SOVEREIGN_E_TIER_2;;;f744e0f5-7e3c-4d0c-a12e-b9f12f13fc91;SDG 6 ACHIEVED;SDG 6 Achieved;POSITIVE;SOVEREIGN;E;TIER_2;flags;1
flag;cda9b0e4-01f9-49e2-8f19-6960705ef3cd;SDG_7_ACHIEVED_POSITIVE_SOVEREIGN_E_TIER_2;;;8477048d-a80e-4431-9436-4da22b6b3f87;SDG 7 ACHIEVED;SDG 7 Achieved;POSITIVE;SOVEREIGN;E;TIER_2;flags;1
flag;1ef61ba2-a758-473a-8e5a-901f406d288a;SDG_8_ACHIEVED_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;SDG 8 ACHIEVED;SDG 8 Achieved;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
flag;7bef13bf-d925-4a3e-a5b7-69b4eca0d0cb;SDG_9_ACHIEVED_POSITIVE_SOVEREIGN_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;SDG 9 ACHIEVED;SDG 9 Achieved;POSITIVE;SOVEREIGN;S;TIER_2;flags;1
